Recorder,node/Lake McClure/storage,node/Lake McClure/observed storage,Lake McClure Inflow,node/Basin Outflow/flow,Lake McClure Outflow Flood Days,Lake McClure Inflow Flood Days,node/blwNewExchequerPH/flow/ifr_not_met,node/Merced R below Crocker-Huffman Dam/flow/ifr_not_met,Lake McClure Flood Control [node]/ifr_not_met,New Exchequer PH/Hydropower Production,New Merced Falls PH/Hydropower Production,New McSwain PH/Hydropower Production
6/4/1981,989.3068528,894.519696,64.31041299,6.8,0,1,0,0,0,5941.009348,2399.050787,18490.11835
6/5/1981,991.2032649,895.876524,71.5239235,6.8,0,1,0,0,0,5941.009348,2443.109312,18651.27417
6/6/1981,993.0340172,896.616612,70.60820905,6.8,0,1,0,0,0,5941.009348,2445.111973,18592.67206
6/7/1981,994.4579231,897.233352,66.38432879,6.8,0,1,0,0,0,5941.009348,2465.138575,18775.13774
6/8/1981,995.7956508,895.876524,65.76922425,6.8,0,1,0,0,0,5941.009348,2468.142565,18918.97929
6/9/1981,996.2144874,895.259784,55.1480711,6.8,0,1,0,0,0,5941.009348,2467.141235,18924.30676
6/10/1981,995.7110285,893.162868,44.97250392,6.8,0,1,0,0,0,5941.009348,2447.114633,19112.0999
6/11/1981,994.4159966,891.929388,36.46215311,6.8,0,1,0,0,0,5941.009348,2411.066749,19357.1633
6/12/1981,992.6885566,889.215732,32.68937652,6.8,0,1,0,0,0,5941.009348,2454.123944,19820.65276
6/13/1981,990.3295773,886.502076,25.89320327,6.8,0,1,0,0,0,5941.009348,2462.134585,20013.77337
6/14/1981,987.8472484,883.78842,24.64963004,6.8,0,1,0,0,0,5941.009348,2464.137245,20083.03042
6/15/1981,985.2839025,879.841284,24.17922359,6.8,0,1,0,0,0,5941.009348,2486.166507,20258.83677
6/16/1981,982.7971718,875.894148,25.04119272,6.8,0,1,0,0,0,5941.009348,2484.163847,20249.5137
6/17/1981,980.6471386,871.947012,29.01249636,6.8,0,1,0,0,0,5941.009348,2476.153206,20277.48289
6/18/1981,978.178549,867.999876,27.0884569,6.8,0,1,0,0,0,5941.009348,2489.170498,20940.7523
6/19/1981,975.589349,865.28622,25.14025219,6.8,0,1,0,0,0,5941.009348,2481.159857,20732.98116
6/20/1981,973.0012533,861.339084,24.51581983,6.8,0,1,0,0,0,5941.009348,2489.170498,20493.24523
6/21/1981,970.4022082,857.515296,24.15190642,6.8,0,1,0,0,0,5941.009348,2493.175818,20404.01019
6/22/1981,967.7132904,853.56816,22.82850656,6.8,0,1,0,0,0,5941.009348,2492.174488,20297.46089
6/23/1981,964.8348517,849.004284,20.65975824,6.8,0,1,0,0,0,5941.009348,2465.138575,20306.78395
6/24/1981,961.6774073,845.180496,17.74205289,6.8,0,1,0,0,0,5941.009348,2470.145226,20423.98818
6/25/1981,958.3612803,840.739968,16.22405453,6.8,0,1,0,0,0,5941.009348,2465.138575,20543.85615
6/26/1981,955.0023599,836.176092,15.4490944,6.8,0,1,0,0,0,5941.009348,2477.154536,20438.63871
6/27/1981,951.5399794,831.735564,14.02507503,6.8,0,0,0,0,0,5941.009348,2488.169168,20353.39927
6/28/1981,947.9317973,827.295036,12.61014337,6.8,0,0,0,0,0,5941.009348,2496.179809,20455.95297
6/29/1981,944.0280707,822.854508,9.64615774,6.8,0,0,0,0,0,5941.009348,2495.178478,20627.76372
6/30/1981,939.9661695,818.537328,8.261482459,6.8,0,0,0,0,0,5941.009348,2507.19444,20795.57887
7/1/1981,935.7579737,814.0968,6.685080803,6.8,0,0,0,0,0,5941.009348,2488.169168,20839.53046
7/2/1981,931.5743097,809.77962,5.792657981,5.39,0,0,0,0,0,5941.009348,2089.342585,20396.95556
7/3/1981,927.3684006,804.8457,5.78299739,5.39,0,0,0,0,0,5941.009348,2104.362537,20490.1862
7/4/1981,923.139523,800.52852,5.43219663,5.39,0,0,0,0,0,5941.009348,2090.343915,20458.22141
7/5/1981,918.8545218,795.5946,5.299467671,5.39,0,0,0,0,0,5941.009348,2098.354556,20652.67388
7/6/1981,914.4862276,791.27742,4.78855841,5.39,0,0,0,0,0,5941.009348,2108.367857,20823.15277
7/7/1981,910.1106436,785.850108,4.339558719,5.39,0,0,0,0,0,5941.009348,2109.369187,20685.97054
7/8/1981,905.68565,780.916188,3.778308282,5.39,0,0,0,0,0,5941.009348,2114.375838,20689.96614
7/9/1981,901.2540317,776.105616,3.694552094,5.39,0,0,0,0,0,5941.009348,2107.366527,20687.30241
7/10/1981,896.8502719,771.295044,3.595721166,5.39,0,0,0,0,0,5941.009348,2114.375838,20528.81032
7/11/1981,892.445156,767.101212,3.077334318,5.39,0,0,0,0,0,5941.009348,2106.365197,20339.68531
7/12/1981,888.0201769,762.413988,3.024440705,5.39,0,0,0,0,0,5941.009348,2106.365197,20406.27862
7/13/1981,883.5108368,757.110024,2.738353937,5.39,0,0,0,0,0,5941.009348,2096.351896,20665.99255
7/14/1981,879.0334369,752.4228,2.831906331,5.39,0,0,0,0,0,5941.009348,2097.353226,20562.10698
7/15/1981,874.6047981,747.118836,3.555573802,5.39,0,0,0,0,0,5941.009348,2091.345245,20622.04096
7/16/1981,870.1783681,742.431612,3.839564458,5.39,0,0,0,0,0,5941.009348,2089.342585,20719.2672
7/17/1981,865.7356123,737.250996,3.746190926,5.39,0,0,0,0,0,5941.009348,2092.346575,20755.22759
7/18/1981,861.2455313,731.947032,3.336507416,5.39,0,0,0,0,0,5941.009348,2091.345245,20807.17037
7/19/1981,856.7672706,727.383156,2.846724157,5.39,0,0,0,0,0,5941.009348,2093.347905,20571.43004
7/20/1981,852.3059517,722.81928,2.848106203,5.39,0,0,0,0,0,5941.009348,2092.346575,20498.1774
7/21/1981,847.9609272,717.145272,3.496711159,5.39,0,0,0,0,0,5941.009348,2093.347905,20235.79974
7/22/1981,843.6707482,712.088004,3.688986966,5.39,0,0,0,0,0,5941.009348,2087.339925,20069.31646
7/23/1981,839.3727429,706.907388,3.665667119,5.39,0,0,0,0,0,5941.009348,2112.373178,20094.62191
7/24/1981,835.0740794,701.973468,3.548307263,5.39,0,0,0,0,0,5941.009348,2107.366527,20053.33406
7/25/1981,830.7917828,696.9162,3.461611962,5.39,0,0,0,0,0,5941.009348,2111.371847,19949.44849
7/26/1981,826.4831977,691.858932,3.42285367,5.39,0,0,0,0,0,5941.009348,2113.374508,20049.33846
7/27/1981,822.1495955,686.43162,3.448369885,5.39,0,0,0,0,0,5941.009348,2102.359876,20167.87456
7/28/1981,817.8786198,681.991092,3.603261515,5.39,0,0,0,0,0,5941.009348,2096.351896,19953.44409
7/29/1981,813.6064285,676.56378,3.49007108,5.39,0,0,0,0,0,5941.009348,2070.317313,19916.15183
7/30/1981,809.3657748,672.2466,3.33823813,5.39,0,0,0,0,0,5941.009348,2061.305342,19721.69936
7/31/1981,805.1688109,666.819288,3.135892202,5.39,0,0,0,0,0,5941.009348,2074.322633,19455.3261
8/1/1981,801.0435025,662.008716,3.097919535,5.39,0,0,0,0,0,5941.009348,2052.29337,19129.01887
8/2/1981,796.9543722,656.704752,2.778328085,4.68,0,0,0,0,0,5941.009348,1856.472451,18851.24377
8/3/1981,792.8675366,651.400788,2.755325945,4.68,0,0,0,0,0,5941.009348,1853.468461,18832.59764
8/4/1981,788.7772701,647.083608,2.680215692,4.68,0,0,0,0,0,5941.009348,1848.46181,18819.27898
8/5/1981,784.717199,641.902992,2.873936146,4.68,0,0,0,0,0,5941.009348,1844.45649,18760.67686
8/6/1981,780.6944614,637.215768,3.284796408,4.68,0,0,0,0,0,5941.009348,1849.46314,18752.68567
8/7/1981,776.8153402,632.528544,4.355830641,4.68,0,0,0,0,0,5941.009348,1840.451169,18530.264
8/8/1981,772.9317005,627.84132,3.984926782,4.68,0,0,0,0,0,5941.009348,1843.455159,18410.39603
8/9/1981,769.1815512,623.277444,4.142246227,4.68,0,0,0,0,0,5941.009348,1836.445849,17888.30445
8/10/1981,765.4527237,618.096828,4.406725721,4.68,0,0,0,0,0,5941.009348,1814.416586,17894.96379
8/11/1981,761.7435717,613.03956,3.802534261,4.68,0,0,0,0,0,5941.009348,1806.405945,17581.97521
8/12/1981,758.0435083,608.969076,3.525398719,4.68,0,0,0,0,0,5941.009348,1808.408605,17438.13365
8/13/1981,754.1973772,603.541764,2.082605505,4.68,0,0,0,0,0,5941.009348,1806.405945,17531.36429
8/14/1981,750.354414,598.977888,1.676762828,4.68,0,0,0,0,0,5941.009348,1824.429887,17364.88101
8/15/1981,746.5960206,594.043968,1.756399618,4.68,0,0,0,0,0,5941.009348,1812.413926,17026.58697
8/16/1981,742.8915913,589.60344,1.672970726,4.68,0,0,0,0,0,5941.009348,1808.408605,16760.21372
8/17/1981,739.2309224,584.66952,1.66968467,4.68,0,0,0,0,0,5941.009348,1778.368702,16568.42498
8/18/1981,735.571659,579.858948,1.569131349,4.68,0,0,0,0,0,5941.009348,1783.375352,16524.47339
8/19/1981,731.9385817,575.541768,1.436780627,4.68,0,0,0,0,0,5941.009348,1780.371362,16360.65384
8/20/1981,728.3599263,571.594632,1.31616861,4.68,0,0,0,0,0,5941.009348,1768.355401,16078.29819
8/21/1981,724.8698496,566.414016,1.215642244,4.68,0,0,0,0,0,5941.009348,1770.358061,15654.76471
8/22/1981,722.6049193,562.590228,1.12750838,4.68,0,0,0,0,0,5941.009348,1323.764828,10286.75234
8/23/1981,720.3593966,558.273048,1.051975757,4.68,0,0,0,0,0,5941.009348,1323.764828,10173.825
8/24/1981,718.1320813,554.572608,0.991168207,4.68,0,0,0,0,0,5941.009348,1323.764828,10071.66482
8/25/1981,715.9510505,550.378776,0.933801597,4.68,0,0,0,0,0,5941.009348,1323.764828,9848.537452
8/26/1981,713.7860832,545.691552,0.883295397,4.68,0,0,0,0,0,5941.009348,1323.764828,9759.587642
8/27/1981,711.6728822,541.991112,0.83908306,4.68,0,0,0,0,0,5941.009348,1323.764828,9517.539615
8/28/1981,709.63665,537.79728,0.797054733,4.68,0,0,0,0,0,5941.009348,1323.764828,9166.569976
8/29/1981,707.6380745,534.220188,0.759363439,4.68,0,0,0,0,0,5941.009348,1323.764828,8988.414673
8/30/1981,705.6460474,530.026356,0.727551554,4.68,0,0,0,0,0,5941.009348,1323.764828,8947.931288
8/31/1981,703.6554429,525.585828,0.700219928,4.68,0,0,0,0,0,5941.009348,1323.764828,8931.45384
9/1/1981,701.6854887,521.885388,0.954027433,4.68,0,0,0,0,0,5941.009348,1323.764828,8937.022081
9/2/1981,699.7480538,517.44486,0.928235115,4.68,0,0,0,0,0,5941.009348,1323.764828,8785.713654
9/3/1981,697.8203513,513.497724,0.90684453,4.68,0,0,0,0,0,5941.009348,1323.764828,8735.286982
9/4/1981,696.0287747,509.057196,0.889081373,4.68,0,0,0,0,0,5941.009348,1323.764828,8135.848793
9/5/1981,694.2691603,505.480104,0.873980007,4.68,0,0,0,0,0,5941.009348,1323.764828,7990.989298
9/6/1981,692.5216736,502.396404,0.861436946,4.68,0,0,0,0,0,5941.009348,1323.764828,7933.460278
9/7/1981,690.7775659,498.449268,0.851085151,7.511681991,0,0,0,0,0,5941.009348,2124.722312,7914.852125
9/8/1981,689.0447189,494.62548,0.842852589,11.75920498,0,0,0,0,0,5941.009348,3326.158537,7862.720801
9/9/1981,687.3361366,492.898608,0.836675102,18.83840995,0,0,0,0,0,5941.009348,5328.552246,7754.736567
9/10/1981,685.5357349,487.717992,0.8321096,21.67009194,0,0,0,0,0,5941.009348,6129.50973,8152.843039
9/11/1981,683.7417515,483.400812,0.906395056,21.67009194,0,0,0,0,0,5941.009348,6129.50973,8152.843039
9/12/1981,681.9415803,479.577024,0.834777633,21.67009194,0,0,0,0,0,5941.009348,6129.50973,8152.843039
9/13/1981,680.1793945,475.753236,1.274422628,21.67009194,0,0,0,0,0,5941.009348,6129.50973,8152.843039
9/14/1981,678.4047375,472.052796,1.130079872,21.67009194,0,0,0,0,0,5941.009348,6129.50973,8152.843039
9/15/1981,676.6075902,469.092444,0.869776181,21.67009194,0,0,0,0,0,5941.009348,6129.50973,8152.843039
9/16/1981,674.8066947,465.762048,0.826393748,21.67009194,0,0,0,0,0,5941.009348,6129.50973,8152.843039
9/17/1981,673.0060908,463.295088,0.829770119,21.67009194,0,0,0,0,0,5941.009348,6129.50973,8152.843039
9/18/1981,671.2058431,460.458084,0.833891007,21.67009194,0,0,0,0,0,5941.009348,6129.50973,8152.843039
9/19/1981,669.4047598,457.62108,0.824221054,21.67009194,0,0,0,0,0,5941.009348,6129.50973,8152.843039
9/20/1981,667.6036091,454.660728,0.823440279,21.67009194,0,0,0,0,0,5941.009348,6129.50973,8152.843039
9/21/1981,665.8024004,451.823724,0.822768042,21.67009194,0,0,0,0,0,5941.009348,6129.50973,8152.843039
9/22/1981,664.0011406,448.616676,0.82217822,21.67009194,0,0,0,0,0,5941.009348,6129.50973,8152.843039
9/23/1981,662.4445313,445.779672,0.822098246,18.83840995,0,0,0,0,0,5941.009348,5328.552246,7087.491823
9/24/1981,661.141996,443.066016,0.93108815,16.00672796,0,0,0,0,0,5941.009348,4527.594763,6022.140607
9/25/1981,660.0761211,439.858968,0.83853109,13.17504597,0,0,0,0,0,5941.009348,3726.637279,4956.78939
9/26/1981,659.0486748,436.65192,0.820472945,8.927522986,0,0,0,0,0,5941.009348,2902.702508,4782.659477
9/27/1981,658.2825529,433.938264,0.820065731,7.511681991,0,0,0,0,0,5941.009348,2499.219776,3644.57933
9/28/1981,657.5420701,430.731216,0.819677621,4.68,0,0,0,0,0,5941.009348,1684.243671,3532.788414
9/29/1981,656.9206586,428.01756,0.819354189,4.68,0,0,0,0,0,5808.337293,1688.248991,3014.175034
9/30/1981,656.4151924,427.277472,0.819094283,4.68,0,0,0,0,0,4835.243008,1535.045483,2509.198076
10/1/1981,655.9986655,426.907428,0.931546849,0.43,0,0,0,0,0,4170.473169,294.8580755,2164.222819
10/2/1981,655.6468096,426.907428,1.441223556,0.43,0,0,0,0,0,3997.323726,293.8567453,2074.368752
10/3/1981,655.3280011,426.907428,1.850147061,0.43,0,0,0,0,0,4016.484513,294.8580755,2084.312039
10/4/1981,655.0505021,426.907428,2.198006814,0.43,0,0,0,0,0,3922.049204,307.875367,2035.305837
10/5/1981,654.6738628,426.537384,0.97126371,0.43,0,0,0,0,0,3864.566839,309.8780272,2005.475973
10/6/1981,654.3501679,425.303904,1.380164357,0.43,0,0,0,0,0,3716.75505,298.8633959,1928.770613
10/7/1981,654.0834255,424.193772,1.786373994,0.43,0,0,0,0,0,3533.35894,297.8620658,1833.599147
10/8/1981,653.802296,424.193772,1.602865476,0.43,0,0,0,0,0,3521.04129,308.8766971,1827.207033
10/9/1981,653.4828648,423.453684,1.314357997,0.43,0,0,0,0,0,3633.26876,300.8660562,1885.446289
10/10/1981,653.9431576,423.453684,10.32383854,0.43,0,0,0,0,0,3622.319739,291.8540851,1879.76441
10/11/1981,654.6332587,422.590248,13.37272477,5.385443484,0,0,0,0,0,3638.743273,1523.303561,2026.14163
10/12/1981,653.5939386,422.220204,1.851321028,13.88048946,0,0,0,0,0,3961.465383,3926.176012,5222.195279
10/13/1981,651.9686575,422.590248,1.44065064,20.25177394,0,0,0,0,0,4560.650075,5728.330351,7619.235515
10/14/1981,651.2290253,422.590248,1.072408445,9.63296647,0,0,0,0,0,4898.153281,2724.739787,3624.168454
10/15/1981,650.8369629,422.590248,1.07252473,4.531681991,0,0,0,0,0,4067.396912,1417.993125,2110.732489
10/16/1981,650.5266101,423.08364,1.554833958,2.549504597,0,0,0,0,0,3731.43357,867.3361876,1936.387875
10/17/1981,649.9323066,423.08364,2.608612518,9.487125475,0,0,0,0,0,3544.314912,2683.487825,3569.29934
10/18/1981,648.0465384,423.08364,2.527434685,24.35345593,0,0,0,0,0,3818.751719,6888.514614,9162.393225
10/19/1981,646.9847113,423.453684,2.860824423,15.15048946,0,0,0,0,0,4797.867076,4285.402793,5700.001773
10/20/1981,646.3516421,423.453684,2.159935123,9.487125475,0,0,0,0,0,4280.252637,2683.487825,3569.29934
10/21/1981,646.0198355,423.823728,1.587428629,3.115840995,0,0,0,0,0,3935.085074,995.4851205,2042.070663
10/22/1981,645.710228,423.823728,1.424141345,3.115840995,0,0,0,0,0,3630.428932,999.490441,1883.97259
10/23/1981,644.9885345,423.823728,1.134190827,9.487125475,0,0,0,0,0,2891.369981,2683.487825,3569.29934
10/24/1981,643.7707314,424.193772,1.055546078,15.15048946,0,0,0,0,0,3432.798711,4285.402793,5700.001773
10/25/1981,641.3300364,424.193772,1.060115405,29.30889941,0,0,0,0,0,3823.130988,8290.190211,11026.75785
10/26/1981,639.8609027,424.193772,0.978309051,17.98217145,0,0,0,0,0,4616.934199,5086.360276,6765.352989
10/27/1981,639.9331761,424.563816,10.26698956,9.430491835,0,0,0,0,0,3852.693178,2667.468676,3547.992316
10/28/1981,644.1959805,425.303904,53.23556886,3.116,0,1,0,0,0,2825.686423,980.5101441,1466.36
10/29/1981,645.9951086,425.673948,24.02042597,3.116,0,1,0,0,0,2317.924941,904.3419276,1202.862564
10/30/1981,645.885634,426.16734,1.594091385,1.7,0,0,0,0,0,2074.309212,569.9731258,1076.440766
10/31/1981,645.8857414,426.16734,1.701242383,1.7,0,0,0,0,0,1112.4278,480.8547452,639.5834961
11/1/1981,645.7203204,426.537384,3.745405147,5.66,0,0,0,0,0,446.6881893,1600.963446,2129.436816
11/2/1981,645.6785144,426.537384,5.176134144,5.66,0,0,0,0,0,684.4742717,1600.963446,2129.436816
11/3/1981,645.5850645,426.537384,4.578404009,5.66,0,0,0,0,0,675.6759508,1600.963446,2129.436816
11/4/1981,645.3190844,426.907428,2.58152655,5.66,0,0,0,0,0,666.8776299,1600.963446,2129.436816
11/5/1981,645.1108928,426.907428,3.25037512,5.66,0,0,0,0,0,671.2767904,1600.963446,2129.436816
11/6/1981,644.848394,426.907428,2.621820311,5.66,0,0,0,0,0,680.0751111,1600.963446,2129.436816
11/7/1981,644.4897366,426.907428,1.508872472,5.66,0,0,0,0,0,712.3356208,1600.963446,2129.436816
11/8/1981,644.1153489,426.907428,1.326808292,5.66,0,0,0,0,0,710.8692341,1600.963446,2129.436816
11/9/1981,643.7432584,426.907428,1.353397082,5.66,0,0,0,0,0,685.9406583,1600.963446,2129.436816
11/10/1981,643.3766747,426.537384,1.417133815,5.66,0,0,0,0,0,687.8616252,1600.963446,2129.436816
11/11/1981,642.9892084,426.16734,1.175435479,5.66,0,0,0,0,0,685.9406585,1600.963446,2129.436816
11/12/1981,643.8403134,424.563816,16.92675308,7.076,0,1,0,0,0,769.5247064,2001.487163,2662.172246
11/13/1981,654.0657739,424.93386,125.4262371,7.076,0,1,0,0,0,765.8392867,2001.487163,2662.172246
11/14/1981,669.4484157,438.625488,637.5442638,362.4134841,1,1,0,0,0,5941.009348,102519.7435,138041.6205
11/15/1981,669.6426571,443.43606,3.308555814,5.66,0,0,0,0,0,768.7720604,1621.991378,2225.331188
11/16/1981,671.1412102,445.039584,18.24600514,7.076,0,1,0,0,0,653.6801487,2011.530504,2739.460446
11/17/1981,674.4221011,448.246632,39.04377854,7.076,0,1,0,0,0,776.1039944,2012.501794,2740.752356
11/18/1981,674.612306,451.083636,3.263858275,5.66,0,0,0,0,0,770.238447,1617.986058,2216.008124
11/19/1981,674.6847336,453.057204,1.78239847,5.66,0,0,0,0,0,684.4742717,1617.986058,2216.008124
11/20/1981,674.7703459,454.290684,1.844759522,5.66,0,0,0,0,0,619.0508603,1620.990048,2220.003723
11/21/1981,675.181599,455.894208,5.619816791,5.66,0,0,0,0,0,623.4500207,1621.991378,2223.999322
11/22/1981,676.8963286,457.62108,20.77434316,7.076,0,1,0,0,0,672.7431771,2022.515096,2756.734751
11/23/1981,677.7975298,458.361168,11.48286871,5.66,0,0,0,0,0,762.9065131,1620.990048,2222.667455
11/24/1981,678.5272156,460.458084,9.381463991,5.66,0,0,0,0,0,678.6087243,1618.987388,2220.003723
11/25/1981,678.8634981,462.061608,4.820093559,5.66,0,0,0,0,0,672.7431772,1620.990048,2222.667455
11/26/1981,679.1326056,464.158524,4.046649818,5.66,0,0,0,0,0,675.6759507,1619.988718,2225.331188
11/27/1981,679.7276439,465.392004,7.816976103,5.66,0,0,0,0,0,674.2095639,1619.988718,2225.331188
11/28/1981,680.5968799,466.625484,10.98651419,5.66,0,0,0,0,0,671.2767903,1618.987388,2223.999322
11/29/1981,680.8827703,467.858964,4.226738856,5.66,0,0,0,0,0,665.4112431,1618.987388,2222.667455
11/30/1981,680.9695369,468.229008,1.909928501,5.66,0,0,0,0,0,656.6129223,1612.979407,2212.012525
12/1/1981,681.1918512,469.092444,3.484836749,5.66,0,0,0,0,0,661.0120827,1612.979407,2212.012525
12/2/1981,681.4653663,469.585836,4.067324198,5.66,0,0,0,0,0,653.6801487,1612.979407,1914.76101
12/3/1981,681.6875324,469.95588,4.739048547,5.66,0,0,0,0,0,658.0793091,1600.963446,815.5370959
12/4/1981,681.5378284,470.325924,3.927314256,5.66,0,0,0,0,0,655.1465355,1600.963446,2129.436816
12/5/1981,681.316013,471.18936,3.092692555,5.66,0,0,0,0,0,655.1465355,1600.963446,2129.436816
12/6/1981,681.1561809,472.052796,3.810091312,5.66,0,0,0,0,0,652.2137619,1600.963446,2129.436816
12/7/1981,681.0133587,472.916232,4.006965765,5.66,0,0,0,0,0,650.747375,1600.963446,2129.436816
12/8/1981,680.8354873,473.286276,3.601303098,5.66,0,0,0,0,0,650.7473752,1600.963446,2129.436816
12/9/1981,680.7050357,474.149712,4.150143467,5.66,0,0,0,0,0,649.2809883,1600.963446,2129.436816
12/10/1981,680.4365177,474.149712,2.552152548,5.66,0,0,0,0,0,649.2809882,1600.963446,2129.436816
12/11/1981,680.1900911,474.519756,2.807839762,5.66,0,0,0,0,0,647.8146014,1600.963446,2129.436816
12/12/1981,680.1818221,475.013148,5.564294045,5.66,0,0,0,0,0,652.2137618,1600.963446,2129.436816
12/13/1981,680.4235682,475.013148,8.457987428,5.66,0,0,0,0,0,652.2137618,1600.963446,2129.436816
12/14/1981,680.1709837,475.753236,2.736568454,5.66,0,0,0,0,0,647.8146015,1600.963446,2129.436816
12/15/1981,679.9295307,475.753236,2.865405328,5.66,0,0,0,0,0,655.1465355,1600.963446,2129.436816
12/16/1981,679.6504312,475.753236,2.429681159,5.66,0,0,0,0,0,655.2593345,1600.963446,2129.436816
12/17/1981,679.393747,475.383192,2.689118677,5.66,0,0,0,0,0,659.9968919,1600.963446,2129.436816
12/18/1981,679.5677875,475.753236,7.674357926,5.66,0,0,0,0,0,655.1465355,1600.963446,2129.436816
12/19/1981,682.9332682,477.110064,46.02832245,7.076,0,1,0,0,0,659.5456959,2001.487163,2662.172246
12/20/1981,690.8087439,487.717992,98.22733909,7.076,0,1,0,0,0,748.242645,2001.487163,2662.172246
12/21/1981,695.3304682,499.312704,59.41077159,7.076,0,1,0,0,0,737.9779375,2001.487163,2662.172246
12/22/1981,695.3440459,504.123276,5.817149952,5.66,0,0,0,0,0,745.3098714,1600.963446,2129.436816
12/23/1981,695.0893502,506.836932,2.712133203,5.66,0,0,0,0,0,656.7257213,1600.963446,2129.436816
12/24/1981,694.847523,509.057196,2.861073507,5.66,0,0,0,0,0,650.4089781,1600.963446,2129.436816
12/25/1981,694.6916791,511.27746,3.856251088,5.66,0,0,0,0,0,658.1921081,1600.963446,2129.436816
12/26/1981,694.5675479,513.497724,4.223296798,5.66,0,0,0,0,0,665.4112431,1600.963446,2129.436816
12/27/1981,694.9114386,515.717988,9.640216132,5.66,0,0,0,0,0,663.9448563,1600.963446,2129.436816
12/28/1981,695.1912404,517.44486,8.898447283,5.66,0,0,0,0,0,648.9425913,1600.963446,2129.436816
12/29/1981,696.6494627,522.37878,23.95357272,7.076,0,1,0,0,0,641.0466622,2001.487163,2662.172246
12/30/1981,703.7715718,528.299484,89.50781813,7.076,0,1,0,0,0,736.5115507,2001.487163,2662.172246
12/31/1981,706.2658232,533.233404,35.94465021,7.076,0,1,0,0,0,707.1838145,2001.487163,2662.172246
1/1/1982,709.6747838,539.277456,46.53156313,7.076,0,1,0,0,0,764.8616956,2001.487163,2662.172246
1/2/1982,711.1684687,543.841332,24.3640194,7.076,0,1,0,0,0,758.0185571,2001.487163,2662.172246
1/3/1982,712.2786527,546.678336,19.92535201,7.076,0,1,0,0,0,760.7558125,2001.487163,2662.172246
1/4/1982,719.1300469,563.947056,86.3745438,7.076,0,1,0,0,0,749.806791,2001.487163,2662.172246
1/5/1982,728.8911354,606.008724,227.1146346,16.99763061,0,1,0,0,0,5941.009348,4819.657611,8106.337295
